loan_id,application_date,issue_date,age,region,marital_status,income,employment_years,credit_score,requested_amount,approved_amount,term_months,num_previous_loans,num_previous_defaults,days_overdue_first60,payment_missed_30,collection_contacted,paid_interest_total,last_payment_date,contract_closed_reason,status_90days,target
1977,2025-11-08,2025-11-12,30.0,West,single,3942.542877575923,3.449659234506223,498.71645941766724,7655.479185009451,6657.709920422971,12,4,1,58,1,1,138.10676334648946,2025-12-26,DEFAULT,DEFAULT,1
1978,2024-09-04,2024-09-07,47.0,Ural,married,11891.382839145808,28.607836773006404,,11783.07419254038,11701.307982690367,12,6,0,0,0,0,1292.9160357724354,2025-06-13,PAID_OFF,OK,0
1979,2024-02-06,2024-02-11,67.0,West,divorced,3429.0599446247816,46.09163021907377,616.6330401714742,9814.390176146366,8724.846989440119,12,0,0,0,0,0,1530.8703940376236,2024-10-06,PAID_OFF,OK,0
1980,2025-07-21,2025-08-03,24.0,Central,widowed,3496.187615571607,0.0,676.0456676952585,16056.968576735075,13413.877817193124,12,1,0,58,0,1,452.1612028580917,2025-08-11,DEFAULT,DEFAULT,1
1981,2025-04-17,2025-04-25,43.0,Central,married,,16.20125662514795,622.8368406802111,17538.728333687333,17538.728333687333,12,0,0,49,1,1,238.9188108705134,2025-04-30,DEFAULT,DEFAULT,1
1982,2025-03-22,2025-03-31,30.0,East,single,,9.143163532032316,753.1378795977304,13048.029602458399,12639.177413720263,18,1,1,0,1,0,2384.9392769646433,2025-10-08,PAID_OFF,OK,0
1983,2024-01-29,2024-02-09,67.0,FarEast,married,3318.7224765680635,42.07521550883606,608.7982953569709,18071.919584126823,18071.919584126823,36,2,1,0,0,0,5579.478974721035,2024-06-23,PAID_OFF,OK,0
1984,2025-06-22,2025-07-02,69.0,East,widowed,4569.892977163358,48.86498848983864,812.0519700099227,25639.38586929954,21650.97100564993,24,2,1,1,0,1,264.6767622907463,2025-07-17,DEFAULT,IN_ARREARS,1
1985,2025-04-02,2025-04-10,22.0,South,married,4842.08091685296,0.0,563.5898687382457,4476.676451860074,4206.22729357108,24,2,0,41,1,1,130.99233450463248,2025-05-02,DEFAULT,DEFAULT,1
1986,2025-07-26,2025-08-03,26.0,East,single,4120.192787605916,0.0,699.936374948441,5406.305583843459,5291.188065635948,24,3,0,0,0,0,1000.5186119341955,2025-09-15,PAID_OFF,OK,0
1987,2025-08-20,2025-08-27,27.0,East,married,5232.096067113181,10.37605795108827,642.2181733848375,6796.155041181974,6641.069199749683,36,0,0,0,0,0,2984.618024522465,2026-01-22,PAID_OFF,OK,0
1988,2024-06-01,2024-06-03,65.0,Volga,married,2123.5548283765606,43.97661946453788,,6308.489141205531,5071.806992918493,24,3,1,55,0,0,56.99987147937446,2024-06-10,DEFAULT,DEFAULT,1
1989,2024-05-27,2024-06-02,70.0,FarEast,civil_union,4469.253025196847,48.86038685973225,645.4031972831942,17815.589531761423,14650.382846880237,36,2,0,20,1,1,1026.295063985833,2024-07-14,DEFAULT,DEFAULT,1
1990,2025-10-25,2025-11-06,39.0,N-W,single,,14.469904022713505,593.7967282632429,33177.67345712896,33177.67345712896,12,0,0,50,1,1,693.7388242834674,2025-12-13,DEFAULT,DEFAULT,1
1991,2025-01-23,2025-01-23,27.0,FarEast,married,3725.535997539307,8.791514101434368,668.6949135982945,5018.782659681847,4504.107383172808,24,1,0,0,0,0,999.8281685432754,2025-09-16,PAID_OFF,OK,0
1992,2024-11-04,2024-11-16,56.0,Ural,single,2920.0582580953446,33.08661667398473,597.004450608286,3808.7949118973397,3808.7949118973397,36,1,0,0,0,0,1540.669721254288,2025-07-16,PAID_OFF,OK,0
1993,2024-07-20,2024-07-28,69.0,Ural,single,,50.89084487126868,665.1885657944919,11574.264429131681,11009.143301981903,36,2,1,0,0,0,2984.2293124702037,2025-01-10,PAID_OFF,OK,0
1994,2025-04-07,2025-04-12,70.0,Ural,married,1906.3424993186547,45.73271915655521,677.5257662279029,12832.79242671045,12832.79242671045,12,3,0,0,0,0,1269.4311750363552,2026-02-09,PAID_OFF,OK,0
1995,2025-07-04,2025-07-05,43.0,Central,married,4108.667919096246,15.688091537119906,660.0358306771444,3366.599367227837,3168.2257609065887,6,1,0,0,0,0,236.07999427701333,2025-10-07,PAID_OFF,OK,0
1996,2023-12-22,2024-01-02,63.0,Central,married,4489.264164908162,37.36653472246435,,74293.64471201229,69873.61640095,36,0,0,42,0,1,1977.069396507918,2024-02-16,DEFAULT,DEFAULT,1
1997,2025-02-07,2025-02-07,73.0,Ural,divorced,3280.440888024526,53.11669806109592,747.0227713305914,9134.594512632135,7782.808230472094,24,2,0,0,0,0,1566.2424317948633,2025-08-08,PAID_OFF,OK,0
1998,2025-12-19,2025-12-27,65.0,Volga,single,3474.1721010065376,38.05884644936212,528.2856401399129,28889.851824919373,23040.230137325834,24,2,0,11,1,1,829.9752124839715,2026-02-13,DEFAULT,DEFAULT,1
1999,2024-07-22,2024-07-24,45.0,FarEast,single,2441.6098698376754,31.0,,12101.11158556394,10627.572228136449,12,2,0,0,0,0,1514.560641439772,2025-04-03,PAID_OFF,OK,0
2000,2024-07-11,2024-07-24,33.0,Central,married,,4.195936065577377,,11819.587718565377,9434.302297221957,6,5,2,21,1,1,20.24021498967164,2024-08-18,DEFAULT,DEFAULT,1
2001,2025-10-01,2025-10-03,39.0,South,married,,16.251563532986143,726.9913051637213,12899.118928771379,11848.212842741928,24,0,0,0,0,0,3112.713334827073,2026-05-22,PAID_OFF,OK,0
2002,2024-02-03,2024-02-15,38.0,West,married,2915.2513783472996,21.954772582624752,572.4706058698426,23200.270300901368,22704.13691285094,24,6,1,33,1,1,531.1123416627289,2024-03-06,RESTRUCTURED,DEFAULT,1
2003,2024-10-09,2024-10-17,75.0,South,married,5396.791806192153,54.42791455387228,599.9021821971953,14627.67129653232,13073.91860856647,6,2,0,0,0,0,742.8939504914072,2025-02-05,PAID_OFF,OK,0
2004,2024-11-30,2024-11-30,60.0,West,married,4832.059095382618,36.23593889157191,642.6232525297437,16684.738145180218,16684.738145180218,36,2,1,0,0,0,5927.1758211176975,2025-01-30,EARLY_REPAYMENT,OK,0
2005,2025-07-27,2025-08-06,67.0,Central,married,1623.8964783416714,50.75254311185755,569.5328243256358,8800.628900202692,8800.628900202692,12,1,0,0,0,0,865.5990832015913,2025-09-23,PAID_OFF,OK,0
2006,2024-03-22,2024-04-04,63.0,West,single,3587.078946618155,36.35683407046686,600.8103791642327,19607.836768398964,16243.98591321924,18,0,0,23,1,1,246.9132160591363,2024-04-10,RESTRUCTURED,DEFAULT,1
2007,2024-11-10,2024-11-13,45.0,Siberia,divorced,2167.6525223310787,21.557957377414983,546.5157896571022,7238.03570529222,5765.904849149401,24,2,1,0,0,0,1797.2614837039134,2025-10-05,PAID_OFF,OK,0
2008,2024-04-07,2024-04-21,63.0,South,married,3752.8808473638005,32.913508276783375,697.1122969093005,21739.78541678934,19233.435736629115,24,0,0,22,1,1,1326.3259584763139,2024-04-28,DEFAULT,DEFAULT,1
2009,2025-07-18,2025-07-29,55.0,Siberia,married,723.8579541330588,37.41949793975871,725.2488347338856,56176.060607472136,44461.806879751486,36,5,0,22,1,1,1609.9586102051467,2025-08-19,DEFAULT,DEFAULT,1
2010,2025-03-27,2025-04-07,60.0,Central,married,3862.5786551375877,40.800482257221056,601.9706569577875,12962.905043687097,12962.905043687097,24,4,0,32,1,1,342.59886393552387,2025-05-11,DEFAULT,DEFAULT,1
2011,2024-12-24,2024-12-29,35.0,Cntral,married,4996.585998480653,15.812846357076848,,15521.448132340229,13974.102922257189,24,4,0,30,1,1,22.077218928820322,2025-02-15,RESTRUCTURED,DEFAULT,1
2012,2024-10-13,2024-10-14,250.0,Siberia,married,3311.3873989411777,228.65096996968708,,4978.315651495116,3884.6456006631925,12,3,0,59,1,1,20.541251660207223,2024-11-05,DEFAULT,IN_ARREARS,1
2013,2024-04-15,2024-04-21,28.0,North,single,1955.0264362732057,6.406430690529032,689.2551557568165,37267.96038053908,37267.96038053908,12,1,0,60,1,1,883.3292951800848,2024-05-17,DEFAULT,DEFAULT,1
2014,2025-10-23,2025-11-04,34.0,East,single,,12.540358452177333,599.4898651821021,7425.1409217497385,7425.1409217497385,24,2,0,1,0,0,2116.4305440186054,2026-03-19,PAID_OFF,OK,0
2015,2025-04-10,2025-04-18,74.0,FarEast,married,6238.521622365539,53.52458202415089,583.3727581540674,31149.72366393474,27864.84172036678,24,2,1,0,0,0,8122.050456134459,2025-12-02,PAID_OFF,OK,0
2016,2024-08-12,2024-08-21,72.0,FarEast,single,2683.7961756111577,50.65104431422745,700.5202866717366,6308.846286781373,6308.846286781373,12,2,0,0,0,0,877.0416360949063,2025-08-15,EARLY_REPAYMENT,OK,0
2017,2024-10-18,2024-10-29,26.0,East,married,3071.761147386043,0.0,733.1993887774831,29170.530899124347,25407.84491825453,24,2,0,0,0,0,7435.146806152907,2025-09-09,PAID_OFF,LATE_BUT_CURED,0
2018,2025-06-09,2025-06-14,50.0,Central,married,1299.848283064749,16.708958411998733,657.9594026896627,8976.244651765592,8326.690359918479,36,3,1,0,0,0,3179.508128795932,2026-02-24,PAID_OFF,OK,0
2019,2025-06-10,2025-06-10,72.0,Central,single,4434.714770278066,58.0,532.4881445581588,25507.021214644166,21688.35993383789,24,1,0,29,1,1,836.2676535989137,2025-07-21,DEFAULT,DEFAULT,1
2020,2024-11-20,2024-12-03,61.0,Central,single,1764.9875222949076,35.7579282113885,727.8792298664852,12879.988837265997,11508.770349919949,24,0,0,0,0,1,2000.5750304274422,2025-10-18,PAID_OFF,OK,0
2021,2024-07-31,2024-08-09,53.0,South,married,4883.907841024792,,537.4548131137249,5639.3723589389465,5249.945003446499,36,0,0,0,0,0,1846.1210097786497,2024-09-15,PAID_OFF,OK,0
2022,2025-04-19,2025-04-27,52.0,Siberia,divorced,5845.861238910626,35.567424036823965,561.8615735505291,30670.615623445014,25786.2357911701,36,3,1,56,1,0,1494.5235500475783,2025-05-09,RESTRUCTURED,IN_ARREARS,1
2023,2025-04-18,2025-04-26,36.0,Siberia,single,3379.173371784276,15.684486844470243,622.4487750143903,15711.411582379502,15711.411582379502,12,3,0,19,1,1,187.06912126819492,2025-05-04,DEFAULT,DEFAULT,1
2024,2025-03-02,2025-03-14,71.0,North,single,2055.5348568636396,41.84795293267804,669.1406218091794,4941.798009795063,4021.267802333739,24,2,1,0,0,0,1116.0160726049635,2025-09-18,EARLY_REPAYMENT,OK,0
2025,2024-02-12,2024-02-23,22.0,South,married,6535.646922617948,,,21102.643101130583,17627.455038050983,24,0,0,0,0,0,2878.118496293927,2024-05-09,PAID_OFF,OK,0
2026,2024-12-01,2024-12-11,68.0,Ural,married,3503.7986091408056,50.40141807237643,740.8180721735974,16027.150116783365,16027.150116783365,24,1,0,0,1,0,4714.2796124781435,2025-11-07,PAID_OFF,OK,0
2027,2025-03-13,2025-03-24,68.0,East,single,3667.006488279673,48.98466935491786,667.3303970065731,10110.306856985324,10053.388833097042,6,2,0,4,1,1,30.295026032087232,2025-04-04,DEFAULT,IN_ARREARS,1
2028,2025-11-21,2025-11-25,33.0,Central,married,2196.787501753535,8.41836857218513,,10555.947806842069,10550.949128009906,24,4,1,53,1,1,107.89996206857555,2025-12-07,DEFAULT,DEFAULT,1
2029,2025-01-09,2025-01-19,47.0,Central,divorced,3854.6874903465246,,556.082873740428,374155.0609346766,356326.93541988713,24,1,0,2,1,1,22000.107988533327,2025-01-30,DEFAULT,DEFAULT,1
2030,2024-08-24,2024-09-07,69.0,Central,single,3162.3223616132623,47.19241620333293,743.2595241193695,7377.183576570052,5879.124174215169,12,0,0,1,0,0,985.0423453078329,2025-02-27,PAID_OFF,OK,0
2031,2025-02-07,2025-02-10,45.0,Central,single,,24.23776832524834,639.4215790676118,8307.310310909505,7531.936050060598,24,4,1,0,0,0,2114.4729078691403,2025-05-21,PAID_OFF,OK,0
2032,2024-05-01,2024-05-09,35.0,West,married,6839.8042374678525,15.104119839013553,578.6355128029152,12846.859487022064,12297.360667141767,12,2,0,0,0,0,1397.1261162473497,2024-10-10,PAID_OFF,OK,0
2033,2024-02-26,2024-03-07,22.0,Volga,married,8434.458533868588,0.0,604.6444903874211,5405.854924854473,4238.146877279927,12,2,0,0,0,0,506.0184153619201,2024-04-14,PAID_OFF,OK,0
2034,2025-05-03,2025-05-10,43.0,Volga,married,5823.282652807718,24.504432277894963,746.4251081602631,13904.601596172412,12089.090776141948,12,0,0,0,0,0,1426.1141789530611,2025-08-31,PAID_OFF,OK,0
2035,2025-12-07,2025-12-21,34.0,South,single,5404.216928529166,14.969679294824493,,5306.859629576853,5019.194647009745,12,0,0,46,1,1,54.71952505244498,2026-01-06,DEFAULT,DEFAULT,1
2036,2025-09-04,2025-09-10,67.0,East,married,8459.711308885146,49.35919528041254,635.0176081227506,17962.031552661607,15936.735787322312,18,3,1,0,0,0,4084.775702041436,2026-03-02,PAID_OFF,OK,0
2037,2025-02-27,2025-03-02,67.0,North,single,,48.85352007639182,611.4560833804065,7083.905977743019,6253.075028437248,12,0,0,48,1,1,195.9334215969406,2025-03-21,DEFAULT,DEFAULT,1
2038,2024-01-28,2024-01-30,36.0,Central,single,2060.628971795347,17.726567795115564,684.3955635372286,9712.83685811376,9186.310833023806,12,3,0,0,0,0,746.5090430513683,2024-08-14,PAID_OFF,OK,0
2039,2025-12-11,2025-12-23,30.0,North,married,2845.008038813306,5.726392700562309,550.7470573474358,29717.967655919972,23707.418360984895,12,1,1,0,0,0,2729.5084914234058,2026-09-25,PAID_OFF,OK,0
2040,2024-11-14,2024-11-24,34.0,Volga,married,4062.0596672245238,,660.2268316838541,10733.908470845023,8265.137057147875,24,3,0,0,0,0,2074.9758797368954,2025-01-09,PAID_OFF,OK,0
2041,2024-07-22,2024-07-30,41.0,South,married,3023.6086921311735,14.74303594164298,615.5977692173211,4824.942556345954,4061.6382760932092,18,4,1,0,0,0,562.8684744346626,2024-09-03,EARLY_REPAYMENT,OK,0
2042,2025-10-08,2025-10-14,56.0,East,married,2101.7426074535915,35.00543475449115,551.2533117626893,16716.968763106157,14601.422885568403,36,1,0,5,1,1,44.2576660271548,2025-11-11,DEFAULT,IN_ARREARS,1
2043,2025-06-23,2025-06-29,26.0,Volga,married,3509.9126025198634,0.0,625.477428226557,7734.65248017358,7244.5856180680275,12,2,0,0,0,0,980.0780425545184,2025-12-01,EARLY_REPAYMENT,OK,0
2044,2025-06-17,2025-07-01,75.0,East,single,3338.671906541834,55.34953730638645,547.2819800230204,16487.13489664257,16487.13489664257,24,4,2,45,1,1,879.9658609884576,2025-07-14,DEFAULT,DEFAULT,1
2045,2024-07-12,2024-07-22,58.0,East,married,5330.392719548916,41.99741601043779,608.3609286445268,13700.777465896925,13025.176144268586,6,2,0,0,0,0,707.0158846410093,2024-11-17,EARLY_REPAYMENT,LATE_BUT_CURED,0
2046,2025-12-12,2025-12-26,25.0,West,married,3578.819768351197,2.9965399654612024,,17928.52024633774,14573.600556381814,36,3,1,49,0,1,1342.8575385973559,2026-02-07,RESTRUCTURED,DEFAULT,1
2047,2024-11-15,2024-11-27,36.0,Volga,married,1350.5101311893275,11.293065939534802,603.5351423413122,21137.9100987938,16521.38901535226,6,0,0,60,0,1,57.86592692084818,2024-12-03,DEFAULT,IN_ARREARS,1
2048,2025-01-12,2025-01-23,58.0,NW,divorced,4243.96092213808,38.47016039235601,564.6392862743229,6384.97670711922,6384.97670711922,18,2,0,0,0,0,1447.9017553893689,2025-07-06,PAID_OFF,OK,0
2049,2025-06-24,2025-07-02,47.0,South,married,7718.774969024788,30.16141500305343,,12292.630683874844,12292.630683874844,12,3,0,0,0,0,1166.5750675538816,2026-04-09,PAID_OFF,OK,0
2050,2025-04-24,2025-04-27,48.0,Siberia,married,3550.9906310271936,22.261181383299085,,38219.1441535585,38219.1441535585,18,1,0,18,1,1,1949.5023912237268,2025-06-13,DEFAULT,IN_ARREARS,1
2051,2024-04-26,2024-05-05,20.0,West,single,5733.019072629919,0.0,667.6089106490411,7932.199614435286,6532.805482365732,12,1,0,0,0,0,869.4456295644341,2024-11-15,PAID_OFF,OK,0
2052,2024-07-30,2024-08-09,41.0,East,married,2718.8286367459536,20.5680034473739,,8736.484105959,6817.02419002027,12,2,0,0,0,0,1023.9167659357381,2025-02-17,PAID_OFF,OK,0
2053,2024-09-14,2024-09-21,53.0,West,married,4644.285312206954,29.609923789968335,735.598873882348,7079.270269401842,7079.270269401842,12,3,1,40,1,1,248.47997706542967,2024-10-28,DEFAULT,DEFAULT,1
2054,2025-11-23,2025-11-23,61.0,Volga,married,,41.56443516664733,623.3562980407795,15954.402326175275,15647.727054426865,12,1,0,0,0,0,1449.5354840037248,2026-02-26,PAID_OFF,OK,0
2055,2025-05-23,2025-06-06,43.0,NW,single,3094.150695396249,12.811997423649792,649.6991334127163,9921.511724395832,7698.617605957924,6,2,0,31,0,1,110.49408220219574,2025-06-11,DEFAULT,DEFAULT,1
2056,2024-09-12,2024-09-24,50.0,Central,married,3106.352352266551,29.719318243195094,,5531.225866643528,4439.805816244914,12,0,0,0,0,0,511.185800525883,2025-07-15,PAID_OFF,OK,0
2057,2025-06-16,2025-06-21,30.0,Siberia,married,4442.01461946947,16.0,636.981075483716,15680.77893195349,15680.77893195349,36,1,0,0,0,0,5282.584880596831,2026-04-12,PAID_OFF,OK,0
2058,2025-06-16,2025-06-23,64.0,Central,married,2317.9532179741327,44.80206063004944,744.8790628584246,10018.729516620388,10018.729516620388,18,2,0,0,0,0,1131.1277558836853,2025-10-31,PAID_OFF,OK,0
2059,2024-10-14,2024-10-15,58.0,East,divorced,1682.5669541998086,36.191490874674514,585.2906246449893,10739.849506895924,9575.203918100224,18,2,0,19,1,1,160.6059926972846,2024-11-19,DEFAULT,DEFAULT,1
2060,2024-10-07,2024-10-21,61.0,East,single,4427.429019485129,32.919316495591644,786.9223260276246,14643.985167595503,14643.985167595503,12,1,0,0,0,0,2007.2501611928674,2025-05-23,PAID_OFF,OK,0
2061,2025-10-12,2025-10-15,56.0,Ural,married,4344.999624372263,32.28461936261752,510.6839434804688,20169.736789515817,20169.736789515817,6,2,0,36,1,1,7.925623976558124,2025-10-31,DEFAULT,DEFAULT,1
2062,2025-02-09,2025-02-14,75.0,South,married,3702.4924709233346,54.54463881177608,661.511827476304,21031.20095116504,19767.373663551363,12,0,0,39,0,1,775.8244542248739,2025-02-23,DEFAULT,DEFAULT,1
2063,2024-04-13,2024-04-19,69.0,West,divorced,,47.46664906966122,590.1660699484072,6894.992463758282,6446.388321952797,18,1,0,46,1,1,122.49750546425136,2024-06-05,DEFAULT,IN_ARREARS,1
2064,2025-06-07,2025-06-10,65.0,Siberia,married,3162.7557925931633,,487.89159320600857,20762.473901514368,15690.120823127472,6,0,0,28,1,0,157.66126746549952,2025-06-16,DEFAULT,DEFAULT,1
2065,2025-02-25,2025-03-06,37.0,NW,divorced,4028.6756028716272,16.246402780787665,715.0687296072488,34704.35718596595,25456.69305512068,12,1,0,45,1,1,747.3051195263021,2025-04-16,DEFAULT,DEFAULT,1
2066,2024-12-24,2025-01-07,21.0,NW,single,2938.2189445036975,,655.2418507933804,6363.031032654465,4974.906540748912,24,2,1,0,0,0,1629.534216746361,2025-09-06,PAID_OFF,OK,0
2067,2025-06-02,2025-06-14,18.0,Volga,married,3075.4682031311117,,679.5754536031309,12818.254881577994,12791.341166303788,12,1,0,1,1,1,362.9980514064064,2025-07-06,DEFAULT,DEFAULT,1
2068,2025-10-18,2025-10-25,63.0,Central,married,4149.015922602347,45.48446988586241,596.1780549097164,-2476.853512516912,-2476.853512516912,24,1,0,0,0,0,0.0,2026-04-19,PAID_OFF,OK,0
2069,2024-08-28,2024-08-29,70.0,Siberia,married,,46.80696411622139,704.5459337317282,7540.983911779707,6849.3453913219855,6,0,0,0,0,0,367.5094169171782,2025-01-28,PAID_OFF,OK,0
2070,2024-10-21,2024-11-02,55.0,,married,5072.89556085847,29.7690068914031,,23134.886138989586,20573.05316861903,36,0,0,0,0,1,6562.917338953488,2025-05-06,PAID_OFF,OK,0
2071,2024-05-15,2024-05-18,59.0,Siberia,civil_union,,32.076631312992006,716.7982866135305,8005.482980783111,5244.548268487307,12,4,0,0,1,0,725.6563917722561,2025-02-18,PAID_OFF,OK,0
2072,2025-04-05,2025-04-18,23.0,Central,divorced,1000000000.0,0.0,615.2671279290541,29476.99160658,29476.99160658,12,2,0,0,0,0,4191.810499588777,2026-01-27,PAID_OFF,OK,0
2073,2024-10-16,2024-10-21,50.0,West,married,1082.0680106786547,25.302372712821295,716.5847626139862,6208.109177314987,5158.004250146898,12,2,0,0,0,0,393.2715881991536,2025-02-08,PAID_OFF,OK,0
2074,2024-08-31,2024-09-07,53.0,,single,4105.599968934434,35.28995030825104,678.2165059608417,6843.028108316651,5490.79048651721,18,1,0,0,0,0,1417.899238175885,2025-06-26,PAID_OFF,OK,0
2075,2025-05-18,2025-05-24,27.0,Central,divorced,,4.8398553309766426,756.2744656404514,4281.712557137785,3659.3641668239206,12,1,0,0,1,0,620.235019062114,2025-12-14,PAID_OFF,OK,0
2076,2024-10-19,2024-10-25,61.0,South,married,3650.9093533953705,45.020941097767995,678.5925011766188,15083.738618229576,12856.659053929294,12,2,0,0,1,0,1676.4629427255961,2024-12-06,PAID_OFF,OK,0
2077,2024-12-03,2024-12-05,37.0,Ural,married,3425.251684425551,9.158630735937766,729.0178331237328,22466.88716498147,21783.194035977096,6,1,0,0,0,0,1051.713613865476,2025-07-29,PAID_OFF,OK,0
2078,2024-11-09,2024-11-17,29.0,East,single,2187.574778310153,13.454510806659915,,58698.896281394045,56373.21264177849,12,3,1,14,1,1,1047.3301740070597,2024-12-31,DEFAULT,DEFAULT,1
2079,2024-07-01,2024-07-07,58.0,Ural,widowed,2818.0855522871193,35.25175567470697,712.9134442565446,15511.90186391357,12048.30102451943,24,2,0,1,0,0,1724.4023352058612,2025-04-29,EARLY_REPAYMENT,OK,0
2080,2024-03-20,2024-04-01,43.0,NW,single,2307.155179892944,19.869660275564083,656.5698883736937,11297.860317750732,11297.860317750732,18,2,0,28,1,0,274.4031916622018,2024-04-22,DEFAULT,IN_ARREARS,1
2081,2025-08-20,2025-08-27,49.0,Central,divorced,,25.812354584596132,,11720.621232970421,8194.025485824204,24,1,0,32,0,0,523.4246462380034,2025-10-11,RESTRUCTURED,DEFAULT,1
2082,2024-02-23,2024-03-08,49.0,Volga,single,7415.68137473507,35.0,741.0788187854727,12339.5762374132,9114.186267399466,36,2,2,0,0,0,2647.499854787377,2025-01-19,PAID_OFF,OK,0
2083,2024-08-21,2024-08-25,54.0,Siberia,married,9210.05667356765,29.61643769591977,,19384.178992699108,19272.888131521097,12,2,0,0,0,0,1464.8905874776653,2025-06-08,PAID_OFF,OK,0
2084,2025-04-28,2025-05-02,41.0,Volga,single,2288.200679422303,,540.872087891496,16806.32704451931,14366.287349468734,36,1,0,18,0,1,311.4235322576133,2025-05-13,DEFAULT,IN_ARREARS,1
